PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
18672605,Oral health status of 12-year-old novices in Bangkok,"Subhakorn S, Ploysangngam P, Pongnarisorn N, Jaturanon S, Chaisupamongkollarp S.",J Med Assoc Thai. 2008,,,,,,,
34803303,Knowledge and perception of parents regarding halitosis in their children in Saudi Arabia,"Almadhi NA, Sulimany AM, Alzoman HA, Bawazir OA.",Saudi Dent J. 2021 Nov,,,,,,,
27770603,Prevalence and oral health-related quality of life of self-reported orofacial conditions in Sweden,"Oghli I, List T, John M, Larsson P.",Oral Dis. 2017 Mar,,,,,,,
22573244,The short-term treatment effects on the microbiota at the dorsum of the tongue in intra-oral halitosis patients--a randomized clinical trial,"Ademovski SE, Persson GR, Winkel E, Tangerman A, Lingström P, Renvert S.",Clin Oral Investig. 2013 Mar,,,,,,,
5377783,A gas chromatographic method for analysis of volatiles in saliva samples,"Larsson BT, Widmark G.",Acta Pharm Suec. 1969 Oct,,,,,,,
30866896,Prevalence and relevant factors of halitosis in Chinese subjects: a clinical research,"Du M, Li L, Jiang H, Zheng Y, Zhang J.",BMC Oral Health. 2019 Mar 13,,,,,,,
31242702,Halitosis and Pain Post Electrocautery Adenoidectomy,"Soumya S, Vissapragada R, Le J, Ooi EH.",Medicina (Kaunas). 2019 Jun 25,,,,,,,
28512604,Traditional dentistry knowledge among Serbs in several Balkan countries,"Ilic DV, Radicevic BA, Nedelcheva A, Djurovic I, Ostojic D.",J Intercult Ethnopharmacol. 2017 Apr 11,,,,,,,
12017931,Effects of baking-soda-containing dentifrices on oral malodor,Brunette DM.,Compend Contin Educ Dent Suppl. 1997,,,,,,,
12090459,The significance of the source of zinc and its anti-VSC effect,"Rölla G, Jonski G, Young A.",Int Dent J. 2002 Jun,,,,,,,
24637282,[Effects of 4% hypertonic saline solution mouthwash on oral health of elders in long term care facilities],"Kim JO, Kim NC.",J Korean Acad Nurs. 2014 Feb,,,,,,,
18388413,Effect of green tea on volatile sulfur compounds in mouth air,"Lodhia P, Yaegaki K, Khakbaznejad A, Imai T, Sato T, Tanaka T, Murata T, Kamoda T.",J Nutr Sci Vitaminol (Tokyo). 2008 Feb,,,,,,,
25161965,"Awareness and Practices of Oral Hygiene and its Relation to Sociodemographic Factors among Patients attending the General Outpatient Department in a Tertiary Care Hospital of Kolkata, India","Paul B, Basu M, Dutta S, Chattopadhyay S, Sinha D, Misra R.",J Family Med Prim Care. 2014 Apr,,,,,,,
4921304,The evaluation of an anesthetic mouthrinse on four hundred periodontal surgery patients,"Batten JR, Collings CK.",J Periodontol. 1970 Nov,,,,,,,
29334434,The Case for Stabilized Stannous Fluoride Dentifrice: An Advanced Formulation Designed for Patient Preference,"He T, Farrell S.",J Clin Dent. 2017 Dec,,,,,,,
32176240,H(2)S in periodontal immuneinflammatory response and bone loss: a study in rats,"Niederauer AJ, Guimarães RA, Oliveira KL, Pires AR Jr, Demasi AP, Ferreira HH, Sperandio M, Napimoga MH, Peruzzo DC.",Acta Odontol Latinoam. 2019 Dec 1,,,,,,,
12821711,Reliability of clinical parameters for predicting the outcome of oral malodor treatment,"Tanaka M, Anguri H, Nishida N, Ojima M, Nagata H, Shizukuishi S.",J Dent Res. 2003 Jul,,,,,,,
36277596,Study on the Efficacy and Safety of Oral Care in ICU Patients Based on Meta-Analysis,"Gao Y, Xu H, Yang Y, Wu J.",Contrast Media Mol Imaging. 2022 Oct 7,,,,,,,
37926978,Evaluation of the Change in Halitosis with the Improvement in Oral Health in Cleft Lip and Palate Patients,"Aslan BI, Uzuner FD, Taskaldıran ES, Tuter G, Gulsen A, Güngör K, Ucuncu N.",Cleft Palate Craniofac J. 2023 Nov 5:10556656231212033. doi: 10.1177/10556656231212033. Online ahead of print.,Aslan BI,Cleft Palate Craniofac J,2023,11/6/2023,,,10.1177/10556656231212033
28584538,Pattern of mandibular third molar impaction and its association to caries in mandibular second molar: A clinical variant,"Prajapati VK, Mitra R, Vinayak KM.",Dent Res J (Isfahan). 2017 Mar-Apr,,,,,,,
30964972,A Randomized Parallel Study to Assess the Effect of Three Tongue Cleaning Modalities on Oral Malodor,"Li Y, Lee S, Stephens J, Zhang W, Suprono M, Mwatha A, Ward M, Mirza F.",J Clin Dent. 2019 Mar,,,,,,,
21499469,The Prevalence of Self-Reported Halitosis and Oral Hygiene Practices among Libyan Students and Office Workers,"Eldarrat A, Alkhabuli J, Malik A.",Libyan J Med. 2008 Dec 1,,,,,,,
38820029,The quality of life after keratinized mucosa augmentation around dental implants using xenogenic collagen matrix with or without stent,"Wang TY, Guo JY, Zhou Z, Li SY, Li SB, Xu SL.",Technol Health Care. 2024 May 18. doi: 10.3233/THC-231863. Online ahead of print.,Wang TY,Technol Health Care,2024,5/31/2024,,,10.3233/THC-231863
33671154,Halitosis in Children Undergoing Full Mouth Rehabilitation under General Anesthesia,"AlMadhi NA, Sulimany AM, Alzoman HA, Bawazir OA.",Children (Basel). 2021 Feb 17,,,,,,,
32340007,A spate of bad breath: report from the International Conference on Oral Malodour 2019,"Saad S, Beauchamp J.",J Breath Res. 2020 Jul 21,,,,,,,
25674328,Areca nut and its role in oral submucous fibrosis,"Prabhu RV, Prabhu V, Chatra L, Shenai P, Suvarna N, Dandekeri S.",J Clin Exp Dent. 2014 Dec 1,,,,,,,
13521244,Cleft tongue: a factor in foul breath,SELTZER AP.,Am Pract Dig Treat. 1958 Apr,,,,,,,
29069154,Assessment of the accuracy of portable monitors for halitosis evaluation in subjects without malodor complaint. Are they reliable for clinical practice?,"Falcão DP, Miranda PC, Almeida TFG, Scalco MGDS, Fregni F, Amorim RFB.",J Appl Oral Sci. 2017 Sep-Oct,,,,,,,
26495020,Ethnomedicinal Plants Used by Traditional Healers to Treat Oral Health Problems in Cameroon,"Ashu Agbor M, Naidoo S.",Evid Based Complement Alternat Med. 2015,,,,,,,
16254469,Halitosis manifestation and prevention means for patients with fixed teeth dentures,"Zigurs G, Vidzis A, Brinkmane A.",Stomatologija. 2005,,,,,,,
22141237,"Effect of tongue scraper and rinses on bad breath, a double-blind, randomized, parallel group clinical trial","Wirthlin MR, Im T, Ellis RR, Hoover CI.",J West Soc Periodontol Periodontal Abstr. 2011,,,,,,,
21689373,Halitosis and oral health-related quality of life: a case report,"Buunk-Werkhoven Y, Dijkstra-le Clercq M, Verheggen-Udding E, de Jong N, Spreen M.",Int J Dent Hyg. 2012 Feb,,,,,,,
36385592,"Effects of single rinse with three different types of mouthwashes on VSCs levels in morning breath: Randomized, double-blind, crossover clinical trial","Luzi S, Mancini L, Tarallo F, Manenti RJ, Mattei A, Fiasca F, Marchetti E.",Int J Dent Hyg. 2023 May,,,,,,,
23111415,"Gastroesophageal reflux, dental erosion, and halitosis in epidemiological surveys: a systematic review","Marsicano JA, de Moura-Grec PG, Bonato RC, Sales-Peres Mde C, Sales-Peres A, Sales-Peres SH.",Eur J Gastroenterol Hepatol. 2013 Feb,,,,,,,
23635357,Palatal erosion and oronasal fistulation following covered nasopharyngeal stent placement in two dogs,"Cook AK, Mankin KT, Saunders AB, Waugh CE, Cuddy LC, Ellison GW.",Ir Vet J. 2013 May 1,,,,,,,
9534446,Imagined halitosis: a social phobia symptom?,Bohn P.,J Calif Dent Assoc. 1997 Feb,,,,,,,
26031397,The effect of different mouth rinse products on intra-oral halitosis,"Erovic Ademovski S, Lingström P, Renvert S.",Int J Dent Hyg. 2016 May,,,,,,,
8753757,The fish-odor syndrome,Mitchell SC.,Perspect Biol Med. 1996 Summer,,,,,,,
19821412,Interventions for cleaning dentures in adults,"de Souza RF, de Freitas Oliveira Paranhos H, Lovato da Silva CH, Abu-Naba'a L, Fedorowicz Z, Gurgan CA.",Cochrane Database Syst Rev. 2009 Oct 7,,,,,,,
1930701,Gas chromatographic method for trapping and detection of volatile organic compounds from human mouth air,"Tonzetich J, Coil JM, Ng W.",J Clin Dent. 1991,,,,,,,
28987487,"Patients with periodontitis may be more likely to have halitosis, but the magnitude of this association and its importance to patients is uncertain",Brignardello-Petersen R.,J Am Dent Assoc. 2017 Dec,,,,,,,
11806256,Sozodont powder dentifrice and Mrs. Winslow's Soothing Syrup: dental nostrums,"Christen AG, Christen JA.",J Hist Dent. 2000 Nov,,,,,,,
12982343,[Halitosis],SVERER R.,Med Pregl. 1952 Jan-Sep,,,,,,,
15218895,Relationship between volatile sulphide compounds concentration and oral bacteria species detection in the elderly,"Senpuku H, Tada A, Yamaga T, Hanada N, Miyazaki H.",Int Dent J. 2004 Jun,,,,,,,
28053896,Effects of 4-week continuous ingestion of champignon extract on halitosis and body and fecal odor,"Nishihira J, Nishimura M, Tanaka A, Yamaguchi A, Taira T.",J Tradit Complement Med. 2015 Dec 11,,,,,,,
27095805,An unusual cause for halitosis,"Bathgate G, Ali H, Aboul Enein M, Poynter L.",BMJ Case Rep. 2016 Apr 19,,,,,,,
27444600,Dental care and dentistry practice in the Medieval Medical School of Salerno,"Bifulco M, Amato M, Gangemi G, Marasco M, Caggiano M, Amato A, Pisanti S.",Br Dent J. 2016 Jul 22,,,,,,,
18788873,Oral and nasal malodor in patients with and without cleft lip and palate who had undergone orthodontic therapy,"Doruk C, Oztürk F, Ozdemir H, Nalçaci R.",Cleft Palate Craniofac J. 2008 Sep,,,,,,,
23450856,An ethicist's commentary on euthanasia for tooth problem,Rollin BE.,Can Vet J. 2012 Sep,,,,,,,
24984390,The tricho-rhino-phalangeal syndrome: oral manifestations and management,"Roberts T, Chetty M, Stephen L, Fieggen K, Beighton P.",SADJ. 2014 May,,,,,,,
22968609,[Treatment of halitosis with mouth rinsing agents containing essential oils],"Rostoka D, Kroiča J, Iriste V, Reinis A, Kuznetsova V, Teibe U.",Stomatologiia (Mosk). 2012,,,,,,,
8123317,Delusional symptoms in dental patients: a report of four cases,"Oxtoby A, Field EA.",Br Dent J. 1994 Feb 19,,,,,,,
15703153,"A comparison of attitudes and practices of gutka users and non-users in Chitrakoot, India. A pilot","Anwar S, Williams SA, Scott-Smith J, Sage H, Baweja S, Singal M, Sharma NK.",Prim Dent Care. 2005 Jan,,,,,,,
8655868,Clinical assessment of bad breath: current concepts,Rosenberg M.,J Am Dent Assoc. 1996 Apr,,,,,,,
29099362,Oral manifestations of systemic disease,Gaddey HL.,Gen Dent. 2017 Nov-Dec,,,,,,,
12715913,Effects of tongue and oral mucosa cleaning on oral Candida species and production of volatile sulfur compounds in the elderly in a nursing home,"Yonezawa H, Takasaki K, Teraoka K, Asaka T, Sato C, Tsuchiya K.",J Med Dent Sci. 2003 Mar,,,,,,,
34729788,Cysteine challenge test as a novel diagnostic tool to distinguish oral halitosis,"Aydin M, Gunay I.",Aust Dent J. 2022 Mar,,,,,,,
35485180,Evaluation of halitosis parameters in patients undergoing head and neck radiotherapy,"Maluf GV, Caldas RJ, Fregnani ER, Antunes HS, Tobias MAS, da Silva Santos PS.",Oral Dis. 2023 May,,,,,,,
18662254,Longitudinal association of smoking-related attitude to oral health with adolescents' smoking onset,"Ayo-Yusuf OA, van den Borne B, Reddy PS, van Wyk PJ, Severson HH.",J Public Health Dent. 2009 Winter,,,,,,,
23633830,Halitosis: From diagnosis to management,"Aylıkcı BU, Colak H.",J Nat Sci Biol Med. 2013 Jan,,,,,,,
18460402,Topographic distribution of bacteria associated with oral malodour on the tongue,"Allaker RP, Waite RD, Hickling J, North M, McNab R, Bosma MP, Hughes FJ.",Arch Oral Biol. 2008 Apr,,,,,,,
15752092,In vitro models for oral malodor,"Greenman J, Spencer P, McKenzie C, Saad S, Duffield J.",Oral Dis. 2005,,,,,,,
37593549,Comparison of clinical indices with halitosis grading in chronic periodontitis: A randomized control trial,"Veeray JM, Gupta KK, Soni S, Kothari D.",J Indian Soc Periodontol. 2023 Jul-Aug,,,,,,,
3184330,Bad breath,,JAMA. 1988 Nov 11,,,,,,,
5225234,[Homeopathy and acupuncture. Mouth diseases and fissured commissures],Valery LP.,Chir Dent Fr. 1966 Nov 2,,,,,,,
8975122,"Accessibility to minors of smokeless tobacco products--Broward County, Florida, March-June 1996",Centers for Disease Control and Prevention (CDC).,MMWR Morb Mortal Wkly Rep. 1996 Dec 13,,,,,,,
32128001,Formulation and Antibacterial Activity of Plectranthus amboinicus (Lour.) Spreng Leaves Ethanolic Extract as Herbal Mouthwash Against Halitosis Caused Bacteria,"Nazliniwaty N, Laila L.",Open Access Maced J Med Sci. 2019 Nov 14,,,,,,,
24245753,The relationship between tongue brushing and halitosis in children: a randomized controlled trial,"Ileri Keceli T, Gulmez D, Dolgun A, Tekcicek M.",Oral Dis. 2015 Jan,,,,,,,
37123671,Large Zenker's Diverticulum: A Case Report,"Zaw ST, Zaw T, Haque M.",Cureus. 2023 Mar 28,,,,,,,
6961541,[Halitosis due to systemic diseases],"Shirai T, Nakao M, Minota H.",Shikai Tenbo. 1982 Nov,,,,,,,
28479696,Probable benefits of green tea with genetic implications,"Singhal K, Raj N, Gupta K, Singh S.",J Oral Maxillofac Pathol. 2017 Jan-Apr,,,,,,,
22418723,"Findings, diagnoses and results of a halitosis clinic over a seven year period","Zürcher A, Filippi A.",Schweiz Monatsschr Zahnmed. 2012,,,,,,,
35627684,On the Necessity of a Geriatric Oral Health Care Transition Model: Towards an Inclusive and Resource-Oriented Transition Process,"Nitschke I, Nitschke S, Haffner C, Sobotta BAJ, Jockusch J.",Int J Environ Res Public Health. 2022 May 18,,,,,,,
19840501,Probiotics for oral health: myth or reality?,"Bonifait L, Chandad F, Grenier D.",J Can Dent Assoc. 2009 Oct,,,,,,,
18551215,Advanced stage of oral myiasis in children: a clinical case report,"de Araújo RJ, Corrêa AM, Santos WR, Moreira MT Jr.",Quintessence Int. 2008 Jan,,,,,,,
21615468,Tonsillolithiasis and orofacial pain,"Siber S, Hat J, Brakus I, Biočić J, Brajdić D, Zajc I, Bošan-Kilibarda I, Macan D.",Gerodontology. 2012 Jun,,,,,,,
20722910,Effect of milk on the deodorization of malodorous breath after garlic ingestion,"Hansanugrum A, Barringer SA.",J Food Sci. 2010 Aug 1,,,,,,,
3193395,An unexpected cause of halitosis,Bennett JD.,J R Army Med Corps. 1988 Oct,,,,,,,
6581353,Oral cancer and mouthwash use,,J Natl Cancer Inst. 1983 Dec,,,,,,,
20152022,Effects of a mouthwash with chlorine dioxide on oral malodor and salivary bacteria: a randomized placebo-controlled 7-day trial,"Shinada K, Ueno M, Konishi C, Takehara S, Yokoyama S, Zaitsu T, Ohnuki M, Wright FA, Kawaguchi Y.",Trials. 2010 Feb 12,,,,,,,
31758100,Foetor ex ore,Flower A.,Br Dent J. 2019 Nov,,,,,,,
7707616,Body odor,Henkin RI.,JAMA. 1995 Apr 19,,,,,,,
34891183,Diet Implications and Oral Health Status of Women in Central Italy,"Zumbo G, Costacurta M, Zara F, Pranno N, Ceravolo M, Covello F, Saccucci M, Vozza I.",Eur J Dent. 2022 Jul,,,,,,,
29531484,Can Red Blood Cell Distribution Width be a Potential Marker in the Decision to Perform Tonsillectomy?,"Sakat MS, Kilic K, Kars A, Kara M, Gozeler MS.",Eurasian J Med. 2018 Feb,,,,,,,
37608950,Evaluation of the antibacterial activity of Elsholtzia ciliate essential oil against halitosis-related Fusobacterium nucleatum and Porphyromonas gingivalis,"Li F, Wang C, Xu J, Wang X, Cao M, Wang S, Zhang T, Xu Y, Wang J, Pan S, Hu W.",Front Microbiol. 2023 Aug 7,,,,,,,
36196136,Squamous cell carcinoma arising in a Zenker diverticulum,"Polit F, Bahmad HF, Wahi J, Deb A, Newsome K, Howard L, Poppiti R, Ben-David K, Alghamdi S.",J Surg Case Rep. 2022 Sep 28,,,,,,,
20338971,Does peritoneal dialysis affect halitosis in patients with end-stage renal disease?,"Keles M, Tozoglu U, Uyanik A, Eltas A, Bayindir YZ, Cetinkaya R, Bilge OM.",Perit Dial Int. 2011 Mar-Apr,,,,,,,
25943396,Safety of alternate day fasting and effect on disordered eating behaviors,"Hoddy KK, Kroeger CM, Trepanowski JF, Barnosky AR, Bhutani S, Varady KA.",Nutr J. 2015 May 6,,,,,,,
5293185,Foetor ex ore,Singer F.,Sci Educ Bull. 1970,,,,,,,
10509331,Oral malodor in children and volatile sulfur compound-producing bacteria in saliva: preliminary microbiological investigation,"Paryavi-Gholami F, Minah GE, Turng BF.",Pediatr Dent. 1999 Sep-Oct,,,,,,,
32582779,Dog Owners' Perspectives on Canine Dental Health-A Questionnaire Study in Sweden,"Enlund KB, Brunius C, Hanson J, Hagman R, Höglund OV, Gustås P, Pettersson A.",Front Vet Sci. 2020 Jun 9,,,,,,,
30895042,Comparison of oral malodors before and after nonsurgical periodontal therapy in chronic periodontitis patients,"Liu SS, Fu E, Tu HP, Fu MW, Lin CT, Shen EC.",J Dent Sci. 2017 Jun,,,,,,,
37671216,"Understanding Esophageal Diverticular Bleeding: Causes, Symptoms, and Treatment","Qasim A, Lajara P, Jyala A, Patel H, Ghazanfar H.",Cureus. 2023 Aug 5,,,,,,,
29647851,Halitosis,,Edinb Med J. 1942 Feb,,,,,,,
24946226,Effect of topical sucralfate vs clindamycin on posttonsillectomy pain in children aged 6 to 12 years: a triple-blind randomized clinical trial,"Jahanshahi J, Pazira S, Farahani F, Hashemian F, Shokri N, Karkhanei B, Poorolajal J.",JAMA Otolaryngol Head Neck Surg. 2014 Aug,,,,,,,
11210077,Relationship between sulcular sulfide level and oral malodor in subjects with periodontal disease,"Morita M, Wang HL.",J Periodontol. 2001 Jan,,,,,,,
33970556,Zinc Oxide-Based Acetone Gas Sensors for Breath Analysis: A Review,"Drmosh QA, Olanrewaju Alade I, Qamar M, Akbar S.",Chem Asian J. 2021 Jun 14,,,,,,,
9693631,Use of an oral antiseptic bioadhesive tablet in dogs,"Gruet P, Gaillard C, Boisramé B, Duffaut D, Grimoud AM, Camy G.",J Vet Dent. 1995 Sep,,,,,,,
9534445,Oral malodor: a periodontal perspective,Klokkevold PR.,J Calif Dent Assoc. 1997 Feb,,,,,,,
35530437,Managing halitosis during the SARS-CoV-2 pandemic,"Nasiri K, Dimitrova A, Wrbas KT.",J Dent Sci. 2022 Jul,,,,,,,
34926539,Marine Bioactive Compounds as Nutraceutical and Functional Food Ingredients for Potential Oral Health,"Huang YZ, Jin Z, Wang ZM, Qi LB, Song S, Zhu BW, Dong XP.",Front Nutr. 2021 Dec 2,,,,,,,
14699232,Olfactory reference syndrome: diagnostic criteria and differential diagnosis,"Lochner C, Stein DJ.",J Postgrad Med. 2003 Oct-Dec,,,,,,,
35473616,"Knowledge, attitudes and professional practices of ortho-periodontal care of adults: a cross-sectional survey in France","Saloux A, Couatarmanach A, Chauvel B, Jeanne S, Brezulier D.",BMC Oral Health. 2022 Apr 26,,,,,,,
34447083,Evaluation of Oral Hygiene Status in Patients with Hemorrhagic and Ischemic Stroke,"Sinha RK, Singh A, Kishor A, Richa S, Kumar R, Kumar A.",J Pharm Bioallied Sci. 2021 Jun,,,,,,,
17542199,Clinical effectiveness of a dentifrice containing triclosan and a copolymer for controlling breath odor,"Sharma NC, Galustians HJ, Qaqish J, Galustians A, Rustogi K, Petrone ME, Chaknis P, García L, Volpe AR, Proskin HM.",Am J Dent. 2007 Apr,,,,,,,
25703825,The differential expression of mgl mRNA by Porphyromonas gingivalis affects the production of methyl mercaptan,"Ouhara K, Iwasaki Y, Kajiya M, Savitri IJ, Kitagawa M, Tokunaga N, Shintani T, Ogawa I, Hino T, Fujita T, Shiba H, Kurihara H.",Oral Dis. 2015 Jul,,,,,,,
