PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
28449675,A systematic approach for studying the signs and symptoms of fever in adult patients: the fever assessment tool (FAST),"Ames NJ, Powers JH, Ranucci A, Gartrell K, Yang L, VanRaden M, Leidy NK, Wallen GR.",Health Qual Life Outcomes. 2017 Apr 27,,,,,,,
34116919,A comparison of heat acclimation by post-exercise hot water immersion and exercise in the heat,"McIntyre RD, Zurawlew MJ, Oliver SJ, Cox AT, Mee JA, Walsh NP.",J Sci Med Sport. 2021 Aug,,,,,,,
28594244,Acute cholinergic syndrome in a patient with mild Alzheimer's type dementia who had applied a large number of rivastigmine transdermal patches on her body,"Suzuki Y, Kamijo Y, Yoshizawa T, Fujita Y, Usui K, Kishino T.",Clin Toxicol (Phila). 2017 Nov,,,,,,,
30086485,Dietary total antioxidant capacity is inversely related to menopausal symptoms: a cross-sectional study among Iranian postmenopausal women,"Abshirini M, Siassi F, Koohdani F, Qorbani M, Khosravi S, Hedayati M, Aslani Z, Soleymani M, Sotoudeh G.",Nutrition. 2018 Nov,,,,,,,
34215299,Identification and validation of key long non-coding RNAs in resveratrol protect against IL-1β-treated chondrocytes via integrated bioinformatic analysis,"Yi H, Zhang W, Cui SY, Fan JB, Zhu XH, Liu W.",J Orthop Surg Res. 2021 Jul 2,,,,,,,
25926442,"Migraine: multiple processes, complex pathophysiology","Burstein R, Noseda R, Borsook D.",J Neurosci. 2015 Apr 29,,,,,,,
28151863,Miliary tuberculosis: Epidemiologicaland clinical analysis of large-case series from moderate to low tuberculosis endemic Country,"Mert A, Arslan F, Kuyucu T, Koç EN, Yilmaz M, Turan D, Altin S, Pehlivanoglu F, Sengoz G, Yildiz D, Dokmetas I, Komur S, Kurtaran B, Demirdal T, Erdem HA, Sipahi OR, Batirel A, Parlak E, Tekin R, Tunçcan ÖG, Balkan II, Hayran O, Ceylan B.",Medicine (Baltimore). 2017 Feb,,,,,,,
30019234,Balance in multiple sclerosis: relationship to central brain regions,"Doty RL, MacGillivray MR, Talab H, Tourbier I, Reish M, Davis S, Cuzzocreo JL, Shepard NT, Pham DL.",Exp Brain Res. 2018 Oct,,,,,,,
25483212,Penile anesthesia in Post SSRI Sexual Dysfunction (PSSD) responds to low-power laser irradiation: a case study and hypothesis about the role of transient receptor potential (TRP) ion channels,"Waldinger MD, van Coevorden RS, Schweitzer DH, Georgiadis J.",Eur J Pharmacol. 2015 Apr 15,,,,,,,
35485279,Effect of olfactory bulb pathology on olfactory function in normal aging,"Tremblay C, Serrano GE, Intorcia AJ, Sue LI, Wilson JR, Adler CH, Shill HA, Driver-Dunckley E, Mehta SH, Beach TG.",Brain Pathol. 2022 Sep,,,,,,,
28256922,Obese Adolescents Show Reduced Cognitive Processing Speed Compared with Healthy Weight Peers,"Sweat V, Yates KF, Migliaccio R, Convit A.",Child Obes. 2017 Jun,,,,,,,
32986685,Predictors of Conversion to α-Synucleinopathy Diseases in Idiopathic Rapid Eye Movement Sleep Behavior Disorder,"Ye G, Li Y, Zhou L, Zhang Y, Zhu L, Zhao A, Kang W, Liu J.",J Parkinsons Dis. 2020,,,,,,,
32892212,Epidemiological evidence from south Indian working population-the heat exposures and health linkage,"Venugopal V, Latha PK, Shanmugam R, Krishnamoorthy M, Omprashanth R, Lennqvist R, Johnson P.",J Expo Sci Environ Epidemiol. 2021 Feb,,,,,,,
31359008,"A rapid and low-cost fabrication and integration scheme to render 3D microfluidic architectures for wearable biofluid sampling, manipulation, and sensing","Lin H, Zhao Y, Lin S, Wang B, Yeung C, Cheng X, Wang Z, Cai T, Yu W, King K, Tan J, Salahi K, Hojaiji H, Emaminejad S.",Lab Chip. 2019 Sep 7,,,,,,,
32388630,Clinical features and therapeutic outcomes of patients with acromegaly in Saudi Arabia: a retrospective analysis,"AlMalki MH, Ahmad MM, Buhary BM, Aljawair R, Alyamani A, Alhozali A, Alshahrani A, Alzahrani S, Nasser T, Alzahrani W, Raef H, Aldawish M, Elkhzaimy A.",Hormones (Athens). 2020 Sep,,,,,,,
34193369,Therapeutic effects of traditional Thai herbal blood and wind tonic formulations for treatment of menopausal symptoms,"Siriyong T, Subhadhirasakul S, Chanwanitsakul S, Phungtammasan S, Wichayaworanan S, Boonchu K, Phaenoi N, Siangchin P, Klaingkaew K, Voravuthikunchai SP.",Explore (NY). 2021 Sep-Oct,,,,,,,
34106659,Survey and enlightenment on the wearing of protective equipment of nurses working on the front line against COVID-19,"Wu M, Zhang L, Ning N, Liu L, Liu X.",Medicine (Baltimore). 2021 May 14,,,,,,,
38985007,Nucleic acid-based wearable and implantable electrochemical sensors,"Ye C, Lukas H, Wang M, Lee Y, Gao W.",Chem Soc Rev. 2024 Jul 29,,,,,,,
34705117,"Designing, fabrication and evaluation of a rapid, point-of-care and noninvasive system for the detection of lead (Pb(2+))","Sarkar K, Bishnoi M, Singh DP.",Biomed Microdevices. 2021 Oct 27,,,,,,,
31654616,Distal intestinal obstruction syndrome: a diagnostic and therapeutic challenge in cystic fibrosis,"Sandy NS, Massabki LHP, Gonçalves AC, Ribeiro AF, Ribeiro JD, Servidoni MFCP, Lomazi EA.",J Pediatr (Rio J). 2020 Nov-Dec,,,,,,,
29324186,Impact of sodium citrate ingestion during recovery after dehydrating exercise on rehydration and subsequent 40-km cycling time-trial performance in the heat,"Suvi S, Mooses M, Timpmann S, Medijainen L, Narõškina D, Unt E, Ööpik V.",Appl Physiol Nutr Metab. 2018 Jun,,,,,,,
37980577,Design and application of small-diameter closed thoracic drainage tube fixation following lung wedge resection: A randomised prospective study,"Jia L, Zhang C, Fu X, Chen C, Zheng H, Yang C.",Technol Health Care. 2024,,,,,,,
30204953,Safety and efficacy of cryopreserved platelets in bleeding patients with thrombocytopenia,"Slichter SJ, Dumont LJ, Cancelas JA, Jones M, Gernsheimer TB, Szczepiorkowski ZM, Dunbar NM, Prakash G, Medlin S, Rugg N, Kinne B, Macdonald VW, Housler G, Valiyaveettil M, Hmel P, Ransom JH.",Transfusion. 2018 Sep,,,,,,,
33654270,Evaluation of fireground exposures using urinary PAH metabolites,"Hoppe-Jones C, Griffin SC, Gulotta JJ, Wallentine DD, Moore PK, Beitel SC, Flahr LM, Zhai J, Zhou JJ, Littau SR, Dearmon-Moore D, Jung AM, Garavito F, Snyder SA, Burgess JL.",J Expo Sci Environ Epidemiol. 2021 Sep,,,,,,,
34816983,"Prevalence of symptoms of COVID-19 in the state of Rio Grande do Sul: results of a population-based study with 18,000 participants","Mesenburg MA, Hallal PC, Menezes AMB, Barros AJD, Horta BL, Hartwig FP, Jacques N, Pellanda LC, Zelmanowicz AM, Vergani DOP, Ries EF, Harter J, Martínez-Mesa J, Carneiro M, Estima SL, Heck TG, Silveira MFD.",Rev Saude Publica. 2021 Nov 22,,,,,,,
29855039,Hypohidrotic ectodermal dysplasia: clinical and molecular review,"Reyes-Reali J, Mendoza-Ramos MI, Garrido-Guerrero E, Méndez-Catalá CF, Méndez-Cruz AR, Pozo-Molina G.",Int J Dermatol. 2018 Aug,,,,,,,
31413119,Long-read sequencing identified repeat expansions in the 5'UTR of the NOTCH2NLC gene from Chinese patients with neuronal intranuclear inclusion disease,"Deng J, Gu M, Miao Y, Yao S, Zhu M, Fang P, Yu X, Li P, Su Y, Huang J, Zhang J, Yu J, Li F, Bai J, Sun W, Huang Y, Yuan Y, Hong D, Wang Z.",J Med Genet. 2019 Nov,,,,,,,
29506572,Efficacy and safety of electrical moxibustion for knee osteoarthritis: study protocol for a randomized controlled trial,"Kang HR, Jung CY, Lee SD, Kim KH, Kim KS, Kim EJ.",Trials. 2018 Mar 5,,,,,,,
34784492,Clinical Effectiveness of Elexacaftor/Tezacaftor/Ivacaftor in People with Cystic Fibrosis: A Clinical Trial,"Nichols DP, Paynter AC, Heltshe SL, Donaldson SH, Frederick CA, Freedman SD, Gelfond D, Hoffman LR, Kelly A, Narkewicz MR, Pittman JE, Ratjen F, Rosenfeld M, Sagel SD, Schwarzenberg SJ, Singh PK, Solomon GM, Stalvey MS, Clancy JP, Kirby S, Van Dalfsen JM, Kloster MH, Rowe SM",,,,,,,,
25608013,"Association of sociodemographic factors with hope for cure, religiosity, and spirituality in patients with venous ulcers","Salomé GM, de Almeida SA, Ferreira LM.",Adv Skin Wound Care. 2015 Feb,,,,,,,
26204454,Early versus delayed post-operative bathing or showering to prevent wound complications,"Toon CD, Sinha S, Davidson BR, Gurusamy KS.",Cochrane Database Syst Rev. 2015 Jul 23,,,,,,,
35755951,"Functional Status, Mood State, and Physical Activity Among Women With Post-Acute COVID-19 Syndrome","Carter SJ, Baranauskas MN, Raglin JS, Pescosolido BA, Perry BL.",Int J Public Health. 2022 Jun 9,,,,,,,
35627357,Virtual Reality-Based Immersive Rehabilitation for Cognitive- and Behavioral-Impairment-Related Eating Disorders: A VREHAB Framework Scoping Review,"So BP, Lai DK, Cheung DS, Lam WK, Cheung JC, Wong DW.",Int J Environ Res Public Health. 2022 May 10,,,,,,,
35334962,Dietary Recommendations for Post-COVID-19 Syndrome,"Barrea L, Grant WB, Frias-Toral E, Vetrani C, Verde L, de Alteriis G, Docimo A, Savastano S, Colao A, Muscogiuri G.",Nutrients. 2022 Mar 20,,,,,,,
35123318,"Comparison of motor, non-motor, and quality of life phenotype in Black and White patients with Parkinson's disease","Bailey M, Anderson S, Stebbins G, Barnes L, Shulman LM, Tartakovsky J, Hall DA.",Parkinsonism Relat Disord. 2022 Mar,,,,,,,
33916673,Associations between Housing Factors and Respiratory Symptoms in Two Saskatchewan First Nations Communities,"Anwar N, Kirychuk S, Karunanayake CP, Ramsden V, Thompson B, Russell E, McMullin K, Rennie D, Seeseequasis J, Fenton M, Abonyi S, Pahwa P, Dosman J.",Int J Environ Res Public Health. 2021 Apr 3,,,,,,,
35991464,"Predictors of post-COVID-19 and the impact of persistent symptoms in non-hospitalized patients 12 months after COVID-19, with a focus on work ability","Kisiel MA, Janols H, Nordqvist T, Bergquist J, Hagfeldt S, Malinovschi A, Svartengren M.",Ups J Med Sci. 2022 Aug 9,,,,,,,
25391814,"Effects of psyllium on LDL-cholesterol concentrations in Brazilian children and adolescents: a randomised, placebo-controlled, parallel clinical trial","Ribas SA, Cunha DB, Sichieri R, Santana da Silva LC.",Br J Nutr. 2015 Jan 14,,,,,,,
35946770,Self-reported symptoms and seroprevalence against SARS-CoV-2 in the population of Mato Grosso: a household-based survey in 2020,"Terças-Trettel ACP, Muraro AP, Andrade ACS, Oliveira EC.",Rev Assoc Med Bras (1992). 2022 Jul,,,,,,,
38006295,Seroprevalence of SARS-CoV-2 antibodies in pediatric hospital surgical unit: a lower-middle-income country perspective,"Habib M, Javed N, Burki SA, Ahmed M, Chaudhary MA.",J Trop Pediatr. 2023 Oct 5,,,,,,,
35220142,Should COVID-19 symptoms be used to cohort patients in the emergency department? A retrospective analysis,"Bijur PE, Friedman BW, Baron SW, Ramasahayam A, Nerenberg R, Sharpe S, Goldstein DY, Esses D.",Am J Emerg Med. 2022 Apr,,,,,,,
36637508,"Heat acclimation reduces the effects of whole-body hyperthermia on knee-extensor relaxation rate, but does not affect voluntary torque production","Gordon RJFH, Moss JN, Castelli F, Reeve T, Diss CE, Tyler CJ, Tillin NA.",Eur J Appl Physiol. 2023 May,,,,,,,
35296318,"Occult insulinoma with treatment refractory, severe hypoglycaemia in multiple endocrine neoplasia type 1 syndrome",,,,,,,,,
27357840,Community perceptions of pre-eclampsia and eclampsia in southern Mozambique,"Boene H, Vidler M, Sacoor C, Nhama A, Nhacolo A, Bique C, Alonso P, Sawchuck D, Qureshi R, Macete E, Menéndez C, von Dadelszen P, Sevene E, Munguambe K.",Reprod Health. 2016 Jun 8,,,,,,,
36462868,Individual variability in achievement of short-term heat acclimation during a fixed intensity protocol,"Saillant MM, Charkoudian N, Salgado RM.",J Therm Biol. 2022 Dec,,,,,,,
32586071,Hangover and fatigue: effects of Robuvit® supplementation. A pilot registry study,"Hu S, Belcaro G, Cesarone MR, Scipione C, Scipione V, Hosoi M, Cornelli U, Pellegrini L, Dugall M, Feragalli B, Cotellese R.",Minerva Cardioangiol. 2020 Jun,,,,,,,
32377990,König's Syndrome After Roux-en-Y Gastric Bypass: Candy Cane Twist,"Cartillone M, Kassir R, Mis TC, Falsetti E, D'Alessandro A, Chahine E, Chouillard E.",Obes Surg. 2020 Aug,,,,,,,
39079943,Factors associated with pityriasis versicolor in a large national database,"Hill RC, Faria W, Gold JAW, Lipner SR.",Mycoses. 2024 Aug,,,,,,,
30822226,"Association between greenhouse working exposure and bronchial asthma: A pilot, cross-sectional survey of 5,420 greenhouse farmers from northeast China","Liu S, Wolters PJ, Zhang Y, Zhao M, Liu D, Wang L, Zhao G, Mao S, Wu L, Zhao H, Wang X.",J Occup Environ Hyg. 2019 Apr,,,,,,,
26429870,Cardiorespiratory and sensory responses to exercise in adults with mild cystic fibrosis,"Quon BS, Wilkie SS, Molgat-Seon Y, Schaeffer MR, Ramsook AH, Wilcox PG, Guenette JA.",J Appl Physiol (1985). 2015 Dec 1,,,,,,,
35831253,An online survey of pelvic congestion support group members regarding comorbid symptoms and syndromes,"Smith SJ, Sichlau M, Sewall LE, Smith BH, Chen B, Khurana N, Rowe PC.",Phlebology. 2022 Sep,,,,,,,
32320200,Superhemophobic and Antivirofouling Coating for Mechanically Durable and Wash-Stable Medical Textiles,"Galante AJ, Haghanifar S, Romanowski EG, Shanks RMQ, Leu PW.",ACS Appl Mater Interfaces. 2020 May 13,,,,,,,
38291377,Transcutaneous canine breast cancer detection in Tunisia: a pilot study,"Belaid I, Baya MF, Ben Ayed S, Ben Ayed A, Maatoug J, Zommit N, Trabelsi MA, Ben Chida N, Khairi H, Ben Fatma L, Chabchoub I, Ammar N, Bourigua R, Hochlaf M, Ezzaari F, Ben Ahmed S.",BMC Cancer. 2024 Jan 30,,,,,,,
31095568,Women's and girls' experiences of menstruation in low- and middle-income countries: A systematic review and qualitative metasynthesis,"Hennegan J, Shannon AK, Rubli J, Schwab KJ, Melendez-Torres GJ.",PLoS Med. 2019 May 16,,,,,,,
29428960,"Sesquiterpene-Enriched Extract of Curcuma aeruginosa Roxb. Retards Axillary Hair Growth: A Randomised, Placebo-Controlled, Double-Blind Study","Srivilai J, Nontakhot K, Nutuan T, Waranuch N, Khorana N, Wisuthiprot W, Scholfield CN, Champachaisri K, Ingkaninan K.",Skin Pharmacol Physiol. 2018,,,,,,,
25971290,Surgical palliation for malignant disease requiring locoregional control,"Blakely AM, McPhillips J, Miner TJ.",Ann Palliat Med. 2015 Apr,,,,,,,
38056829,"Symptoms and Prognoses of Patients With Breast Cancer and Malignant Wounds in Palliative Care Units: The Multicenter, Prospective, Observational EASED Study","Takeda Y, Ishiki H, Oyamada S, Otani H, Maeda I, Yamaguchi T, Hamano J, Mori M, Morita T.",Am J Hosp Palliat Care. 2024 Dec,,,,,,,
34981493,"Evaluation of the Anti-constipation Effects of Abdominal Application of Olive Oil Ointment in Children 1-4 Years Old: A Pilot Placebo-Controlled, Double-Blind, Randomized Clinical Trial","Arman-Asl H, Mohammadpour AH, Hamedi A, Emami SA, Abbaspour M, Sahebkar A, Javadi B.",Adv Exp Med Biol. 2021,,,,,,,
30383139,Comparative Effectiveness and Safety of Bariatric Procedures for Weight Loss: A PCORnet Cohort Study,"Arterburn D, Wellman R, Emiliano A, Smith SR, Odegaard AO, Murali S, Williams N, Coleman KJ, Courcoulas A, Coley RY, Anau J, Pardee R, Toh S, Janning C, Cook A, Sturtevant J, Horgan C, McTigue KM",,,,,,,,
32544530,Association of itch triggers with atopic dermatitis severity and course in adults,"Silverberg JI, Lei D, Yousaf M, Janmohamed SR, Vakharia PP, Chopra R, Chavda R, Gabriel S, Patel KR, Singam V, Kantor R, Hsu DY, Cella D.",Ann Allergy Asthma Immunol. 2020 Nov,,,,,,,
28751057,The role of surgical management in primary small bowel lymphoma: A single-center experience,"Hong YW, Kuo IM, Liu YY, Yeh TS.",Eur J Surg Oncol. 2017 Oct,,,,,,,
25324332,"An innovative solid oral nutritional supplement to fight weight loss and anorexia: open, randomised controlled trial of efficacy in institutionalised, malnourished older adults","Pouyssegur V, Brocker P, Schneider SM, Philip JL, Barat P, Reichert E, Breugnon F, Brunet D, Civalleri B, Solere JP, Bensussan L, Lupi-Pegurier L.",Age Ageing. 2015 Mar,,,,,,,
29271103,Pharmacokinetics and pharmacodynamics of canagliflozin in pediatric patients with type 2 diabetes,"Tamborlane WV, Polidori D, Argenti D, Di Prospero NA.",Pediatr Diabetes. 2018 Jun,,,,,,,
28592459,Effects of 10 days of separate heat and hypoxic exposure on heat acclimation and temperate exercise performance,"Rendell RA, Prout J, Costello JT, Massey HC, Tipton MJ, Young JS, Corbett J.",Am J Physiol Regul Integr Comp Physiol. 2017 Sep 1,,,,,,,
27783183,Association of sudomotor function with peripheral artery disease in type 2 diabetes,"Chahal S, Vohra K, Syngle A.",Neurol Sci. 2017 Jan,,,,,,,
32716291,A novel rizatriptan oral gel formulation: Bioavailability and bioequivalence,"Tellone V, Dragone P, Picollo R, Rosignoli MT, Garofolo F, Del Vecchio A, Calisti F, Comandini A, Donath F, Schug B, Wedemeyer RS.",Int J Clin Pharmacol Ther. 2020 Oct,,,,,,,
35460936,Individuals with a COVID-19 history exhibit asymmetric gait patterns despite full recovery,"Keklicek H, Selçuk H, Kurt İ, Ulukaya S, Öztürk G.",J Biomech. 2022 May,,,,,,,
38129231,"The effects of aromatherapy with thyme oil on disease symptoms, vital findings, and hemodynamic parameters in COVID-19 patients","Öner U, Cengiz Z.",Explore (NY). 2024 Jul-Aug,,,,,,,
28892501,Implementation of a study to examine the persistence of Ebola virus in the body fluids of Ebola virus disease survivors in Sierra Leone: Methodology and lessons learned,"Deen GF, McDonald SLR, Marrinan JE, Sesay FR, Ervin E, Thorson AE, Xu W, Ströher U, Ongpin P, Abad N, Ariyarajah A, Malik T, Liu H, Ross C, Durski KN, Gaillard P, Morgan O, Formenty P, Knust B, Broutet N, Sahr F",,,,,,,,
35525769,"Short- and long term hyposmia, hypogeusia, dysphagia and dysphonia after facial burn injury - A prospective matched cohort study","Beck I, Tapking C, Haug V, Nolte S, Böcker A, Stoppe C, Kneser U, Hirche C, Hundeshagen G.",Burns. 2023 Mar,,,,,,,
34831640,"COVID-19 Symptoms and Diagnoses among a Sociodemographically Diverse Cohort of Children from New York City: Lessons from the First Wave, Spring 2020","Kahn LG, Ghassabian A, Jacobson MH, Yu K, Trasande L.",Int J Environ Res Public Health. 2021 Nov 12,,,,,,,
33935102,Non-Motor Features of Parkinson's Disease in Women,"Hughes KC, Gao X, Baker JM, Stephen CD, Kim IY, Valeri L, Schwarzschild MA, Ascherio A.",J Parkinsons Dis. 2021,,,,,,,
27686692,Metabolic syndrome in breast cancer survivors with high carbohydrate consumption: The first report in community setting,"Park B, Kong SY, Lee EK, Lee MH, Lee ES.",Clin Nutr. 2017 Oct,,,,,,,
34247513,Enteric plexus neuropathy associated with PD-L1 blockade in a patient with small-cell lung cancer,"Trontzas IP, Rapti VE, Syrigos NK, Kounadis G, Perlepe N, Kotteas EA, Bamias G.",Immunotherapy. 2021 Sep,,,,,,,
38605482,Cutaneous adverse events following COVID-19 vaccination: A case series of 30 Japanese patients and a review of 93 Japanese studies,"Baba A, Yamada K, Kanekura T.",J Dermatol. 2024 Jun,,,,,,,
